lat,lon
-40,-3
167,81
-81,-10
-88,75
4,-46
170,86
5,-2
155,65
0,-27
-7,12
11,-42
39,65
-174,34
-96,73
-132,-82
-30,-38
-151,-15
-165,89
174,32
-36,20
17,9
135,-33
-178,79
-178,36
-7,5
64,-90
5,46
-73,15
-63,-3
-127,-14
24,59
175,-16
-26,-23
-153,88
-111,-69
160,-70
104,-48
-82,-68
-134,58
-88,-88
-79,-22
142,1
-70,-70
51,-67
51,59
128,88
-151,86
-163,-69
15,-6
25,60
56,-27
52,34
-91,-75
101,39
72,84
73,-80
12,60
-115,-40
176,60
-153,34
-163,46
-115,6
-71,-65
-52,79
-133,-33
-47,61
-87,-68
120,-7
-19,-71
-35,-8
157,-50
111,77
-14,-83
17,17
66,-32
142,59
39,9
66,43
92,80
136,44
-44,2
152,51
-90,-54
138,-76
120,-75
-105,36
-8,-53
111,-46
-62,2
98,61
-123,22
-104,-84
146,-44
131,71
138,-4
-68,-74
107,87
134,8
-1,-52
-155,14
-151,-45
-127,34
-132,81
85,87
-144,31
145,-24
18,-70
133,-19
-21,61
-103,-5
-129,-78
56,-66
176,68
27,45
174,44
-83,5
-131,-65
27,-54
-158,65
-33,-3
-147,-85
-112,26
4,-20
139,55
-113,55
125,-48
43,-39
135,80
54,-39
-114,52
-123,-57
-8,-46
-73,62
86,-4
-23,62
168,62
-51,34
-40,68
118,-67
114,71
123,60
-135,26
-31,-74
129,-88
-49,46
72,-70
94,-25
87,-78
104,-51
-14,69
-45,90
-51,-63
170,50
-146,52
-126,-23
-131,62
-131,87
-40,-84
28,-43
-153,-38
-161,56
-177,-20
-70,-2
-116,9
172,-25
-76,-62
-15,79
155,66
147,-75
-10,16
168,58
-131,-22
75,-75
-73,57
-158,-12
-89,46
-25,-59
130,26
-4,-77
-2,-61
-164,-52
149,87
100,85
-179,-85
-178,71
-138,55
-125,52
157,-71
-41,-45
-27,42
-2,33
178,60
144,-25
177,-71
-113,19
124,22
-111,62
-157,52
-160,53
42,-89
-126,-78
-157,-80
130,-81
-59,33
-64,-84
40,42
43,18
99,-64
93,-15
155,-3
-64,83
44,4
106,-41
88,-66
-151,69
166,-31
-177,45
86,-73
-147,70
46,-58
88,27
-176,-2
-23,-72
-19,-30
159,-39
-106,45
114,37
105,-14
32,-24
-62,53
170,1
67,38
-120,62
73,10
20,40
-76,30
-106,11
-127,-23
119,-62
158,78
131,-39
98,30
-75,59
141,-3
151,37
85,82
-48,-35
-86,-51
55,2
-59,-83
153,64
-118,0
-10,-37
13,59
152,89
-179,48
2,85
95,-25
-43,11
14,54
-137,25
-136,87
84,60
-136,-75
-13,81
-62,-24
-21,-85
-4,-84
-29,47
149,-87
-135,-86
4,-86
-57,29
9,-35
-20,4
-127,29
92,-41
-116,60
91,-28
-49,77
135,70
-141,-48
147,16
43,-64
86,65
144,-62
-41,13
115,89
-74,-9
111,74
-21,-64
125,-84
45,19
-105,-67
36,-88
136,-56
-120,4
79,-53
58,42
66,7
66,-2
49,-14
-134,5
-114,-24
-106,30
57,80
175,-7
122,14
109,-33
-178,-15
-36,66
-5,-6
10,-53
-37,-75
139,88
-88,39
-102,61
-56,8
50,-11
-165,-19
51,-48
-111,33
14,34
-178,-56
177,40
-83,-27
41,-65
168,-13
-97,-62
-46,7
51,76
66,21
58,78
97,17
153,-70
-34,-14
23,-7
26,-6
171,-59
-118,21
-20,-52
34,-51
-9,-3
-113,27
-59,-71
177,-2
72,72
0,-52
59,-49
27,-20
-43,-89
58,8
10,-54
-179,-41
-48,-31
-47,-82
2,49
-150,-4
150,-32
137,-24
85,-33
-48,-28
129,-38
-105,-60
65,-7
121,67
-141,70
64,40
34,-39
-45,-82
79,79
116,-34
-64,83
165,-4
-7,-81
73,-4
-135,-25
73,-47
9,15
-11,44
-158,-24
-114,50
-121,-21
-108,64
19,-56
-135,-65
120,-60
0,-54
28,-36
-137,67
170,53
106,-27
17,-65
-118,-38
71,-74
12,-39
28,-32
59,-7
38,-78
124,80
-6,22
112,-50
-171,-85
-144,11
-180,35
127,48
-3,-28
56,-30
-160,-74
-71,71
-96,86
-142,16
146,30
175,-4
85,-87
55,53
-180,-1
-94,-13
-15,46
-97,8
-114,-32
179,-69
-28,-44
-132,-63
143,-81
-151,-60
119,-37
-8,37
-59,10
-103,40
37,-26
-76,84
-159,45
14,88
-47,-7
-134,-65
58,85
43,31
7,75
171,-61
-69,-34
-104,35
-111,57
-75,-66
49,-41
54,26
41,82
70,-17
-85,43
23,-51
-52,56
-106,32
131,-30
-80,12
-4,3
7,-54
8,28
-101,-40
68,-26
119,31
-26,53
-37,-23
47,-87
177,-1
124,86
-13,-63
1,52
-91,-79
98,22
-90,11
-140,-63
-96,-39
-20,-58
-35,-75
30,-77
-15,68
67,-90
147,-19
-3,-14
-17,79
130,20
47,42
-122,13
-142,-5
91,68
-172,-83
32,-48
102,-83
-72,76
44,-20
2,-27
89,-32
88,48
-168,-16
10,49
116,88
-43,-80
-155,13
111,-33
-157,39
-120,6
166,-76
85,-41
94,-44
-80,-74
176,-64
134,-10
117,32
116,51
-56,28
-105,2
99,-11
84,2
-127,-21
-141,-72
39,71
29,66
120,90
121,9
-25,-73
-172,71
150,20
44,40
-163,89
-127,55
-4,-60
-96,-9
-110,9
-60,-85
-125,-13
-101,9
157,77
-80,-57
119,78
121,-29
-97,-89
94,21
-17,-58
-42,-84
-72,32
47,-42
-149,-80
-150,-80
-28,-39
-18,-69
-3,-50
71,57
161,79
-161,29
-109,-20
59,85
-98,2
134,-27
144,-17
-61,64
70,-76
-97,-83
32,37
-176,-59
-59,31
-106,87
-39,58
21,-55
-54,-33
137,-6
152,45
41,28
48,-79
-84,-67
168,-3
-9,-52
-145,-44
84,-17
-70,37
166,61
-9,-33
-59,51
-103,-16
33,9
-74,64
90,-73
-67,60
-98,-55
-142,-53
-167,31
-22,32
-32,10
177,81
-90,-87
-24,64
-89,-82
81,-71
48,59
-99,-28
96,89
14,81
156,13
75,14
-66,-39
28,-70
-25,-34
-100,-53
48,-60
-140,90
91,-4
-59,2
-70,85
-167,64
-92,-60
-83,76
52,-31
79,-5
48,-64
161,-11
74,-57
-151,58
-95,-86
-99,-40
-110,34
-62,9
-48,68
110,72
-35,15
-75,-84
-16,-73
-157,31
141,77
-97,-18
170,50
-6,-41
26,-53
-82,-82
40,-5
2,-27
-118,-34
108,17
115,38
-102,8
107,15
-132,-47
-98,-28
103,78
139,47
-157,-55
55,-36
144,-74
-148,88
-74,-71
77,-29
-127,90
106,64
174,68
-110,77
-1,10
17,53
-76,42
-47,-24
-137,83
157,82
-33,-57
92,-16
-12,87
-142,-54
-180,47
-83,12
-43,-75
161,-64
12,-46
110,-78
-126,-19
58,60
177,-30
52,66
87,-49
-145,-75
86,-42
10,-82
-142,-72
-166,14
142,20
-68,8
-18,37
-115,-28
128,-39
143,-59
-101,-21
34,-51
111,17
69,-13
169,38
100,33
121,57
-21,88
-79,2
96,-7
102,-61
-171,-66
-117,-32
173,20
-166,86
174,-60
-127,32
-135,39
-157,36
25,-21
93,87
14,66
159,-7
180,-27
93,-70
-175,22
95,70
133,-36
74,34
68,-50
-113,-68
63,8
-42,83
75,51
8,-61
-108,-65
-12,-10
24,-28
-77,-2
0,-52
-10,39
-90,77
-147,-77
-175,13
97,-87
-52,-57
96,-70
-12,-83
-36,-72
140,72
-28,5
-2,85
162,36
-14,-35
-54,-61
-51,-56
-79,-54
-175,-43
-56,65
-48,43
-75,-28
-95,-39
8,-49
-124,-63
1,-4
-26,29
109,-82
-62,-67
45,41
-59,86
-66,-72
-156,54
87,5
94,-56
106,-30
41,-46
-172,-18
-180,-90
76,25
-150,14
1,-75
132,-60
-22,-1
16,75
17,-83
172,-15
80,34
-165,-9
129,63
147,-21
-117,-74
54,-41
75,-43
-127,60
-101,63
-27,90
-160,-55
64,-87
-30,-67
120,-89
78,67
-135,39
45,-53
66,-76
49,-25
106,-50
161,12
-12,-62
-72,-90
40,12
-85,64
-173,7
-48,-63
155,45
-6,26
-105,-65
-119,-34
-56,2
103,-39
-3,-23
-121,-60
130,-90
82,-16
141,-78
-126,70
-119,26
114,-25
-60,20
10,54
147,-58
59,45
149,-62
-71,-67
-103,47
52,7
51,6
-7,55
157,-79
176,43
160,-13
-38,-2
69,55
36,30
15,-88
0,-61
65,-63
59,-9
-84,-15
-127,-41
-1,35
99,-16
-85,42
134,89
-136,-36
25,-62
148,-33
58,58
90,17
163,-25
84,-36
-135,-43
-85,12
127,-87
-167,-27
118,44
-104,2
-122,27
41,-3
126,45
86,-20
-63,-38
-126,-24
16,-6
-156,26
-148,34
34,41
76,-80
-53,0
156,-69
81,-74
57,89
51,-46
133,2
-76,66
114,76
-24,-1
146,-19
-44,82
80,-36
-5,-42
61,-13
67,76
-122,11
98,52
38,22
87,-75
-179,-78
149,71
152,13
-5,-24
-32,15
-132,-80
-159,49
130,-21
77,84
109,79
-142,83
-50,-46
-37,56
-98,-17
-46,-76
151,49
-49,-27
-157,47
-74,-78
75,84
-7,-55
-25,-35
86,-87
-173,-52
-11,50
110,72
71,28
-161,-58
-56,-26
116,-81
-173,-14
83,25
78,83
-178,12
11,-36
38,-4
17,72
-157,5
-156,-66
27,41
-27,34
-125,-81
117,41
-154,-66
173,83
-132,18
-65,-11
160,-54
-14,79
26,83
-85,3
11,35
46,72
81,-1
4,71
-114,16
-97,-77
-66,13
-176,-30
-131,-13
-22,-51
-51,-50
85,-81
3,84
-72,-66
97,-88
30,-72
-137,-20
164,6
129,-23
34,5
87,-58
-133,65
-80,8
-40,-66
-52,20
75,45
39,-62
-153,-66
-81,59
73,-38
-161,-79
141,85
-115,4
-174,35
4,86
-22,-39
-130,54
59,84
-26,-88
34,-9
112,-7
-114,-41
158,-53
-115,45
80,-11
130,-15
-41,-68
-51,-40
-11,14
131,66
67,81
142,-71
-118,15
12,-53
150,-65
-126,58
-13,-48
84,-52
-152,29
110,-18
116,14
170,-61
-104,44
39,13
26,-41
160,87
-59,60
99,-44
113,41
-80,-82
-67,37
168,-20
156,66
150,-6
145,63
-124,10
121,67
129,46
-165,57
86,-53
174,46
-81,-53
142,20
-87,-64
134,81
-22,2
133,17
-56,20
-21,-74
108,59
-145,48
-53,56
102,-53
-14,-57
105,62
36,-89
74,-20
-62,-46
165,25
121,56
84,53
-143,-72
-60,81
93,20
-117,-66
-179,-10
21,-42
115,-81
45,59
-12,54
-144,-45
143,-20
126,-33
-32,7
-108,-37
34,-73
15,-82
-95,35
-94,74
-169,-25
161,0
76,4
104,15
-149,67
135,17
-68,-69
-107,-4
-81,22
-34,-15
97,67
-33,87
-112,-9
56,-63
-48,-20
-22,-76
51,52
-176,46
60,2
-139,54
26,60
107,-31
-4,-80
-137,33
121,90
147,3
-72,-10
-68,84
-166,6
-108,-37
111,88
-130,73
139,69
47,78
-18,1
50,8
-158,-22
-90,87
-41,82
107,-35
-104,-79
142,-75
-46,81
-85,-70
-16,-25
120,-69
-156,-10
-166,37
170,-46
-161,26
76,-11
-172,81
95,19
123,17
15,-6
-41,-78
151,25
84,-21
24,84
88,-16
37,43
-78,-3
83,40
-40,-88
108,22
-14,77
-153,74
-91,44
-99,85
83,-13
-173,57
-117,-55
-97,-8
70,-76
97,-13
-37,-72
113,-75
-168,-6
84,84
-32,58
136,51
-25,84
105,90
59,68
132,-53
-98,87
-40,-17
-103,12
-25,55
77,-5
165,6
40,-8
168,8
-2,35
136,60
132,-48
-29,-53
-135,28
-143,89
-129,34
162,73
-34,42
-47,-50
-66,6
67,44
-19,-18
-38,54
174,-5
3,43
171,37
82,-36
168,82
-12,-60
-1,9
-90,7
-26,4
172,42
84,72
-175,-50
-80,-44
-19,74
-27,74
-176,-36
52,-27
-131,6
-8,32
-77,-65
-65,-14
161,40
36,-67
-98,64
153,36
-179,-67
-1,-40
18,-43
-98,-50
-72,47
49,-53
143,-8
162,-58
3,39
-153,-27
35,87
174,9
-170,-68
0,-28
4,30
70,26
-112,6
-52,-34
120,-30
46,-18
56,44
-110,-87
-19,-10
-50,-65
67,76
-142,-30
-180,-26
70,-27
-99,-47
79,71
-50,16
-135,51
-96,87
122,-19
19,-82
107,-18
-139,-37
-56,0
45,-4
39,45
-15,-11
64,39
72,-38
-90,77
-58,-86
7,-79
11,-84
-23,0
-139,56
176,-88
22,74
-49,-54
-172,-86
103,41
-64,29
-8,76
137,4
-70,-28
146,56
-163,37
-128,-63
40,15
139,-68
114,68
-79,33
-121,-40
-69,19
-159,-60
51,-22
-47,-39
-91,-72
133,70
65,-15
23,-71
58,-68
-60,-85
160,10
-179,-4
120,-85
37,-25
-153,43
72,-2
164,79
15,23
154,72
-141,73
-62,-75
-71,-78
74,22
150,53
26,-68
-141,-64
40,-79
-101,-17
-20,21
-120,30
173,69
-23,49
51,-15
90,55
131,-29
155,80
160,-80
106,70
-155,44
66,-57
-7,-33
101,51
-7,55
110,52
-82,8
7,30
161,51
-73,54
-169,36
-120,84
-22,-47
65,26
-36,37
145,2
91,-82
-91,-32
135,47
107,15
-169,-56
73,36
74,-4
114,21
-140,43
92,12
-22,65
-11,-15
173,-13
108,-39
-47,22
-68,-86
11,33
-60,-62
-163,-10
-78,-77
32,75
-71,12
23,-58
178,-65
-45,-33
-75,-83
118,67
-20,-40
2,-80
131,15
-31,-72
-87,28
-174,73
-151,63
-145,-23
43,17
-13,-76
108,-12
-35,84
5,22
64,56
20,54
-129,-18
-102,-5
16,-51
-82,15
30,-83
-105,64
-109,81
132,6
-123,-77
-155,-41
64,69
-31,16
4,4
-108,73
17,75
-23,-26
-54,-64
-25,47
-129,-46
-48,9
-50,7
164,75
83,22
-28,11
-46,-80
-170,-41
128,44
-35,20
150,-6
125,-30
112,-51
151,-48
-107,59
-27,28
-67,5
-26,-76
83,-77
-28,-88
-27,-77
43,46
170,-55
-45,51
112,27
87,-33
94,37
9,-52
-72,-17
-39,-36
-56,-18
121,-66
126,38
14,-88
12,-57
15,30
-70,-54
155,-86
69,39
50,-7
61,-63
55,-10
-140,57
-7,29
-120,-76
-14,-81
-23,-28
-8,71
-27,82
114,78
168,-78
-171,21
45,46
35,51
30,-48
-47,-62
-2,-21
-118,60
-153,-67
-40,12
-32,-27
-38,-32
17,7
-95,37
-143,-11
37,-54
152,88
73,24
-56,-30
-152,-84
-134,83
148,14
25,64
-65,9
99,-61
-31,-20
105,25
46,-19
-53,54
163,48
-131,-6
24,-23
34,-63
-29,35
-125,87
-36,82
-32,69
-118,77
116,29
-100,-61
-82,76
-126,-24
-156,-54
129,69
157,78
-107,-25
127,22
-178,-36
-94,44
33,-87
-144,26
82,-3
-34,87
-80,82
8,-12
158,6
-26,67
-38,-41
-104,-47
-128,63
-91,-52
-107,37
-48,80
168,11
-80,-42
-74,57
-134,26
-93,48
147,45
36,81
-54,-84
-17,5
-3,-5
-152,62
65,10
144,-18
173,-83
104,-30
-45,7
-155,-72
121,83
-115,-31
55,55
79,-21
-169,78
-139,-84
106,62
125,-58
45,8
99,-90
167,56
21,63
-62,-63
150,-2
57,61
137,37
-21,62
-133,86
-57,-1
50,-43
-87,-49
-134,73
-162,89
-65,-18
-129,-84
-33,-90
118,-86
58,21
46,73
-84,-55
8,-43
127,45
-22,-19
46,61
49,-11
-108,-15
-142,17
-58,14
134,-65
11,-29
-66,-62
-57,-74
142,-10
-57,-12
126,-50
-93,-66
112,70
-168,-58
-43,-1
148,-90
-104,-75
-44,-73
97,-32
4,-67
-96,-69
50,-58
146,-21
50,-58
176,-18
-17,-64
49,-51
-79,-4
-15,66
-78,56
-39,0
-113,-46
169,-60
-145,-28
90,83
-179,-47
110,-70
68,-4
175,-24
-91,32
33,43
-10,-89
-20,72
152,-68
-77,-24
-44,85
-175,-9
60,-23
75,73
-23,72
-88,52
-55,-57
-25,-45
-28,9
-109,-42
-94,38
-126,-68
37,76
135,-19
-152,-27
-79,14
-65,-42
10,-24
-34,29
-132,70
-11,28
170,-87
-73,70
-82,59
-55,-79
33,-88
73,-49
-119,39
96,33
-1,54
-104,-79
172,29
101,20
-7,-31
167,-80
-41,-52
177,-59
25,87
-80,34
-177,-77
-53,-57
-132,-16
-95,-49
-135,73
61,-14
80,39
-63,-12
-64,-45
84,-66
-36,-32
26,76
-133,-50
113,-11
-34,17
-172,-49
-175,72
160,-77
56,56
121,9
-46,49
72,-54
42,-85
108,73
123,-9
143,65
-14,49
58,11
-143,-40
115,48
177,57
88,-82
-50,-60
-46,-14
54,-51
-72,-17
-29,78
-51,67
-78,-5
113,-74
-164,-35
44,30
-165,-88
-133,-20
117,14
-39,53
-119,14
-111,67
164,-21
-51,62
-44,-24
-44,-85
133,48
-56,52
-74,66
-18,52
156,30
-54,16
176,-81
154,35
-113,24
43,-65
110,-61
-97,-52
-42,52
-114,49
98,-58
153,25
-85,-15
-122,33
40,-49
98,-38
-170,47
-155,14
-114,32
73,-80
134,-34
-80,-26
60,15
139,-7
77,-14
-11,22
-26,34
-128,0
-166,53
-178,64
-71,80
-37,-22
-91,-31
116,88
58,72
-113,60
-33,-30
-16,-3
-149,50
104,84
-92,47
26,17
35,44
86,-8
106,34
1,-60
-45,-85
-16,28
-161,16
91,-13
117,63
30,35
-108,78
49,-41
23,-4
-4,56
4,-26
-88,-76
99,-12
-108,-9
92,-5
74,15
163,55
14,47
127,-58
12,28
-109,-59
-115,4
135,12
9,29
-52,56
-26,4
138,61
-120,49
165,67
-46,-67
-79,1
161,27
-82,83
-83,-67
-178,-54
71,-22
-135,65
42,87
91,-78
-94,-13
-173,32
-66,-2
-6,48
157,-71
-103,84
56,23
-58,-2
130,-90
-144,-30
163,-15
67,-21
31,-6
-110,0
71,55
167,68
-7,-28
-99,13
89,2
65,-49
-48,-40
-157,73
-144,-16
-177,17
-93,42
-17,0
-54,-76
170,-88
123,-68
144,1
116,-50
106,27
154,-84
-94,-85
171,31
-49,-44
114,53
-88,-24
-51,-72
-31,30
164,-52
-13,-89
142,-72
110,-30
106,61
-143,64
103,-57
164,-21
-168,39
156,88
79,-1
-47,-71
129,27
157,60
-51,81
-36,-47
-90,-57
0,56
152,-18
-31,48
-142,43
-137,-63
-94,2
46,55
-159,-61
-115,36
-77,52
96,-7
23,41
90,-5
147,-45
32,-65
-125,1
114,82
159,23
-52,87
-164,11
-138,-79
27,-11
111,-90
0,-84
-79,-85
-166,74
-35,-4
1,-83
26,-57
150,55
128,68
111,68
105,-89
-174,88
-124,-34
141,58
79,3
171,45
-85,11
154,-56
-23,62
-171,54
133,-48
-25,81
-83,-76
177,-24
47,30
-110,-76
46,75
-84,-1
-36,-5
92,-68
-42,76
61,88
120,57
-34,-66
18,11
33,-23
-36,-80
12,9
-5,-61
-6,-32
57,22
156,29
-71,68
131,-32
9,-86
-54,-83
116,-59
25,46
92,-38
-87,-63
-40,61
102,36
-47,47
164,62
-49,62
-134,-15
-58,-78
147,-43
99,-62
175,56
-34,-13
31,-8
-37,-39
-104,30
-65,-21
9,67
59,-80
-27,-79
79,86
173,5
-171,50
-40,-9
160,-27
-33,69
26,-89
-114,-31
-55,-65
82,39
-125,-36
-166,-1
-95,-79
142,-42
16,-3
-109,72
42,-83
-31,66
131,-85
57,-41
-141,60
90,-73
-180,7
133,-1
-90,-89
-149,16
57,20
-77,36
-2,26
11,-57
-82,87
44,25
145,44
48,-31
-19,77
165,14
136,11
75,24
-178,-2
-5,22
-47,-16
-164,23
-104,2
-75,-57
-44,-46
106,2
83,71
-158,14
-135,48
6,26
119,40
-28,-41
-58,3
-75,50
-14,-9
-165,-26
50,20
102,-4
-16,-16
17,-63
141,67
-10,52
157,-56
65,43
-177,-89
-30,11
-160,35
-50,58
118,87
72,50
9,-70
-157,-87
-91,-26
-40,-41
-155,-40
86,-90
-96,-35
-93,-45
139,-90
-139,78
-31,56
-124,-45
-17,64
42,44
160,62
-139,84
131,-42
-178,-50
89,22
-133,48
147,-26
-10,-62
92,44
-121,6
45,-6
6,85
100,75
-48,-82
153,63
-28,81
137,52
138,-11
86,-61
98,38
-116,24
-136,-59
-127,19
-138,-32
119,-44
-20,82
-79,26
136,-84
98,-26
1,20
-102,-31
83,-8
82,55
156,-79
-37,-85
121,86
10,-62
99,66
-90,36
-66,3
-111,67
-65,-66
-161,67
-38,58
-135,58
13,-78
176,-35
11,83
-70,3
20,-12
-38,6
160,-8
77,30
60,33
98,-82
-33,40
-98,-21
46,2
-110,60
-144,-31
-131,16
-67,-68
-28,41
180,-29
70,29
-100,64
72,-65
163,21
128,-88
166,85
7,30
73,-47
-54,-8
-174,90
95,14
178,86
156,24
116,50
-9,-64
32,-80
61,-40
-79,-21
-131,-11
-109,79
141,32
104,-82
-178,-65
-169,-24
156,20
153,-19
-111,-90
-160,-33
-61,2
57,-85
88,64
-111,81
-45,5
-167,61
-159,-62
-40,18
3,-88
-55,-39
-4,40
50,-82
50,23
-122,69
23,62
88,70
-91,8
-178,78
72,29
165,-86
0,-69
-135,-81
180,72
-114,-29
115,-6
-93,49
-53,-37
-21,32
-33,-35
4,-61
134,-5
-15,47
-155,22
24,-23
-159,-76
175,20
64,6
31,13
86,-88
-143,-33
138,-10
175,-53
110,-89
148,-53
-108,-87
48,-66
94,31
-88,-61
170,46
-65,48
-161,-41
175,70
157,30
-91,48
80,44
-166,-14
-47,9
40,44
-9,44
18,68
139,-20
108,47
11,-48
-10,84
159,82
153,-64
-135,-80
-30,49
155,26
133,-54
-95,5
-92,-17
111,82
-175,-48
167,-20
105,-82
140,70
-132,-27
-105,87
-154,82
112,26
104,16
-157,-65
156,-70
-51,1
-6,9
-96,-37
91,4
-112,38
-173,-77
5,-75
-109,85
-127,-23
149,69
-4,70
-155,50
7,-67
-32,-34
56,58
159,-29
131,-19
-36,31
159,25
20,7
-84,-16
54,32
97,-7
124,85
-63,-44
-43,16
-110,8
-56,-71
-151,-17
-45,-42
-6,42
-75,87
-33,-75
169,66
23,70
-61,46
155,43
61,-83
-74,-37
-131,28
-32,-65
-32,1
13,50
23,77
67,18
128,-63
7,90
148,83
-116,-53
-135,77
36,-80
115,57
-149,82
41,-41
-130,-41
-36,87
-173,8
37,-63
-158,74
-127,13
-145,35
-159,-32
-153,-14
31,44
-32,-69
-40,-19
-76,46
-65,-12
-31,-53
154,-18
114,41
-43,-27
138,-89
-75,-47
-65,23
26,-67
44,-2
-86,57
-89,31
-98,5
-45,68
-99,45
15,-63
-3,83
179,84
81,20
17,-24
83,86
-61,-23
-177,-15
154,-42
-87,-89
-179,-50
65,52
-4,36
-84,-63
99,32
52,21
-96,20
-136,46
-140,29
113,59
173,-36
-94,77
-80,66
44,-1
-1,-65
24,-11
43,16
-121,64
-117,4
161,-38
-60,59
14,82
-79,-41
-15,34
46,83
28,-12
-134,-50
-65,26
179,-90
-95,30
-1,69
11,-78
178,41
11,-40
71,-79
6,46
64,45
98,82
23,-24
-31,45
-102,78
30,-15
63,60
41,28
169,-52
170,-81
-64,-90
-20,-25
-136,37
-52,-10
-118,86
-29,-54
-161,2
44,13
-127,-68
-74,74
-102,-4
21,59
170,68
-16,-27
134,-80
-158,-3
-4,-34
161,18
-150,-19
62,-58
81,-2
30,-77
3,58
57,-64
179,-39
80,-77
48,27
139,-71
61,33
-77,-66
98,-72
-88,-5
-151,26
-166,-68
132,6
-117,13
36,77
78,-29
58,-28
39,-12
18,-83
44,85
163,-59
-66,25
73,47
89,61
157,-30
-77,42
179,-64
135,66
-111,21
172,-61
139,-16
-68,75
79,8
121,-37
-38,78
-35,47
-42,54
-26,-43
-139,-82
-39,-32
36,-39
-40,48
-49,-22
175,36
57,67
156,3
22,21
-63,0
142,-65
144,28
6,-23
-115,81
126,74
-156,-74
-146,71
59,36
28,-89
-167,-48
-148,-51
-113,35
-164,-70
-155,76
-137,33
71,84
122,-29
-167,-23
6,30
78,-42
61,49
40,30
99,90
127,49
-31,77
-21,-64
99,-77
113,13
-59,-59
148,-21
-46,-8
51,-21
-162,-47
-133,31
27,-45
-76,-10
-28,2
-84,50
160,86
-153,68
-81,-4
9,-78
-135,-58
-157,86
-126,-9
-84,-35
-174,81
-84,40
93,-32
-2,-82
-109,37
-115,42
74,11
11,-68
-20,59
-60,80
-56,-2
-68,-86
140,55
-62,-29
1,-15
35,-61
-154,63
76,-24
130,-43
-116,-56
-147,52
-140,66
81,51
-144,61
-100,-39
180,60
-157,79
-75,76
22,0
49,81
70,4
135,-35
-76,-44
-10,55
-97,78
127,23
130,59
114,22
154,-31
-64,51
122,58
-22,47
-93,36
144,13
-8,-13
-10,-12
-58,-30
-28,-70
-92,-89
164,-39
-142,73
-75,9
136,-6
13,-88
154,-12
157,-11
-175,60
-2,9
-105,-48
-88,-10
-91,37
-100,-78
-57,-21
-60,50
71,-68
-24,-29
-4,68
59,-45
-69,-58
-128,23
21,50
-120,89
52,26
-66,12
-80,45
146,-72
-13,-52
126,-48
162,-77
154,-14
-176,-88
-6,22
-70,83
-116,89
-105,45
-79,-79
128,-17
34,81
-146,86
-42,50
-43,-13
135,-73
-72,-56
109,29
55,-78
-104,-57
127,-11
-111,46
-119,56
61,-17
-167,-69
-140,-11
-109,-37
-71,-66
16,-81
176,-6
-114,79
-102,-32
-123,-63
-89,22
73,-57
-79,-65
176,56
176,3
-87,-24
115,-63
107,53
-95,-82
-38,-12
-29,6
-136,84
21,-66
-121,65
103,16
104,23
-92,-72
46,13
-86,68
0,71
-98,-11
-147,61
-167,79
-96,13
-66,-90
-98,34
18,-87
-61,25
147,-17
-12,89
-94,-27
142,-77
-82,-90
-114,-81
16,49
-6,72
139,-82
-17,29
-122,-76
9,47
-30,76
48,-63
-47,-85
131,45
101,-20
110,77
79,60
52,44
47,62
-108,16
157,82
-116,-48
-21,-84
95,-70
-45,-6
29,41
136,-34
-145,53
-49,47
1,-62
-129,-11
108,22
106,-17
-135,27
143,87
-126,-25
127,-74
44,-7
-112,20
-66,-28
-79,44
95,-57
-121,63
-124,46
-66,13
83,-1
-8,58
-126,-67
23,59
49,52
36,3
-99,26
88,-57
-69,75
99,-17
-16,36
14,65
89,53
176,-59
13,-84
-17,-53
125,72
168,74
172,-38
175,-67
-162,-77
53,-55
123,22
157,60
-3,20
2,-65
-141,86
59,-56
80,85
0,40
-97,83
34,-45
74,52
-22,-41
94,47
-157,-41
-139,88
103,90
-39,-64
51,12
-63,14
-141,-45
-2,-64
77,-61
-97,58
153,31
-48,30
95,1
-67,73
-167,49
-133,56
-35,58
75,32
112,-29
36,85
45,-47
-44,-16
-152,-47
-92,-66
20,-48
98,67
-98,-10
32,47
52,-63
-26,-12
136,-27
-69,-57
143,-17
42,-33
176,32
-49,63
-84,-17
2,-3
130,28
-155,33
-65,-67
-125,-9
52,14
-122,58
-141,-77
-102,-78
118,-41
-92,-67
4,-27
162,-7
-2,60
58,77
-42,84
153,40
-104,23
-69,90
102,-24
138,-15
55,29
9,-4
55,-4
-43,-13
73,-34
-86,-70
20,89
-55,87
-26,65
127,-50
146,-35
-38,39
101,69
67,76
31,-27
-131,4
-5,-1
61,34
45,47
-74,-48
50,83
-97,-11
-40,20
-13,-60
-1,-55
-161,-70
-102,-80
-56,25
79,3
-105,27
171,-48
44,20
-171,19
-50,76
-169,-42
64,-38
126,-3
-67,-44
128,-53
139,-6
-123,-21
-82,-61
-54,-13
35,59
84,-32
-76,-9
31,28
-133,-89
178,-48
1,-49
140,81
60,13
117,-10
-121,57
74,66
154,-50
28,44
85,48
-28,-89
42,23
-28,68
-166,-68
75,-8
61,30
128,-11
-145,41
62,-24
-155,-43
149,59
108,47
22,-26
-79,65
-27,-87
24,20
107,57
151,-25
-164,50
9,49
-141,48
-25,90
-160,-62
149,-13
0,49
141,-6
62,27
162,21
-68,-6
-65,67
129,-30
69,-27
36,-4
-11,12
-5,-79
72,71
141,14
-34,-51
-177,-6
-58,-5
-120,29
-136,77
